trxid,amount,type,transactiontime
760106cc-2c26-4e20-ba54-12a72df04bc8,687000.00,CREDIT,2024-10-29 13:54:22.773889
8cbd04f6-dbca-4971-9011-1254c3e1c136,859000.00,CREDIT,2024-10-29 14:41:11.773889
a959de4c-03cc-4a76-912a-7706a111f4d7,652000.00,CREDIT,2024-11-01 18:44:28.773889
05cfd7d2-e578-4800-b2e4-13a1a12a24a1,456000.00,CREDIT,2024-10-30 14:16:03.773889
995b0c3b-2d02-47ae-abf6-601e0984d30d,324000.00,CREDIT,2024-11-03 17:24:12.773889
f7d0cd3f-beed-4a3c-ada5-96f8c353ae94,164000.00,CREDIT,2024-10-31 06:16:58.773889
ce8a450d-0842-48ac-89ab-ac54a5791113,897000.00,CREDIT,2024-10-30 13:08:49.773889
c5b55044-6b28-4fdd-a0ce-d228417391b2,844000.00,DEBIT,2024-10-31 23:14:23.773889
6742d6b4-57e2-407d-8a71-57ac1265c695,485000.00,CREDIT,2024-11-01 01:16:18.773889
b4dc9f99-3074-47db-aa16-435626a27b30,949000.00,CREDIT,2024-10-29 01:20:50.773889
d9468ee2-0337-4c49-8116-919f5e273864,469000.00,CREDIT,2024-10-29 18:43:21.773889
becdbade-92a9-4d0d-8b7c-9060fbdc3b6b,851000.00,DEBIT,2024-11-02 16:21:44.773889
d04b0c03-1c5e-4189-b311-e7e032e98712,462000.00,CREDIT,2024-11-02 21:22:18.773889
fa1c8fb9-224d-448c-bdc2-b23d15556ce9,885000.00,CREDIT,2024-11-03 15:32:22.773889
5df667d8-f2a4-46fa-9441-7f1e82a07a68,545000.00,DEBIT,2024-10-31 07:37:30.773889
56205b87-7a41-43e0-8c0a-c30db131737a,351000.00,CREDIT,2024-10-29 23:40:45.773889
1748d7e5-84ab-436a-a063-778d42d59cb3,818000.00,CREDIT,2024-10-28 11:22:32.773889
add18e5e-aa8e-4d1e-b565-4ebd2341d6c5,740000.00,DEBIT,2024-10-28 13:10:22.773889
c23d0b1d-237b-4513-bc6c-2b30695d7c5b,348000.00,CREDIT,2024-10-29 19:28:06.773889
5668684c-1075-4d2b-9c62-527b14cf9177,187000.00,DEBIT,2024-10-31 20:43:42.773889
c43f604f-614c-483f-b6fe-4267108de83d,839000.00,DEBIT,2024-11-02 10:50:45.773889
2500b5ac-c0d1-43eb-ba59-d122b81ce08b,109000.00,CREDIT,2024-10-30 02:05:19.773889
f029bd7e-fb15-4dd6-a288-90bf1db5feaa,29000.00,CREDIT,2024-10-28 07:38:30.773889
d889714f-fb5c-4bc7-9357-ad8bfba9b2fe,290000.00,CREDIT,2024-10-30 21:04:01.773889
9416afe8-ff71-43dc-915d-0bf56b073cb4,924000.00,CREDIT,2024-10-31 03:01:54.773889
d38cc258-e9af-4933-8936-3f0ae33c3bc6,813000.00,DEBIT,2024-10-28 02:12:16.773889
990d38de-6679-4d1a-b5f4-5636e1b2fa41,168000.00,DEBIT,2024-11-01 21:05:41.773889
9bf5a346-26e9-4dac-9448-f668c8651ba6,98000.00,DEBIT,2024-10-28 22:31:54.773889
02060981-b04d-4d36-986e-d0784bb7621c,15000.00,DEBIT,2024-10-30 12:18:22.773889
ab95260e-f91b-4899-a97e-b26c1328034b,494000.00,CREDIT,2024-10-30 22:24:17.773889
7913e071-3597-46ee-bf40-0c53fdf164ac,164000.00,DEBIT,2024-11-01 22:02:32.773889
01b02ab5-7bc2-44b2-b248-b4bac1f90d0a,602000.00,CREDIT,2024-11-03 14:46:15.773889
85a95ba9-e48a-4401-9986-250ceb3b0c9e,644000.00,DEBIT,2024-10-28 05:41:07.773889
7d21ef6e-93fa-4f0e-887c-5bc8f21e3d58,538000.00,CREDIT,2024-11-03 11:46:13.773889
30bbb98b-9b3e-4ed1-9d96-9d56b043dabb,591000.00,CREDIT,2024-10-28 03:17:36.773889
4c8babdc-d277-43a6-ae0b-86a33556c32b,431000.00,CREDIT,2024-10-28 15:35:37.773889
69a2f716-29cc-4f23-bdab-8ecacd3608c5,518000.00,CREDIT,2024-10-28 13:30:39.773889
0c5cb836-4767-4e25-b5c1-5268a2c48c39,289000.00,CREDIT,2024-11-02 16:08:33.773889
8c47a7ce-11e0-4e96-97d4-d7fa8dcee3cc,785000.00,CREDIT,2024-11-04 01:10:42.773889
c057511a-e98e-4008-9dad-c714ca89ef72,115000.00,DEBIT,2024-10-29 17:27:29.773889
497d1914-62b3-49f1-b143-b6996865b99b,918000.00,CREDIT,2024-10-31 15:41:27.773889
8a688b60-5ec5-4202-92a1-8cfda85046d4,286000.00,CREDIT,2024-10-30 21:43:24.773889
8429d3f7-3edb-48ac-97d9-a46d66bdd1ee,364000.00,DEBIT,2024-11-02 14:00:33.773889
0c360324-ecf8-423b-a7d5-92abdfe56646,812000.00,DEBIT,2024-10-31 19:14:18.773889
d05faf10-879e-4ebc-a601-e112da1495ce,784000.00,CREDIT,2024-11-01 05:34:48.773889
cd98af78-0fb2-41a9-8ff1-38a60e80f7a3,647000.00,DEBIT,2024-10-31 13:10:39.773889
9462f4cd-abf6-4f74-9d05-45fd52491f70,97000.00,DEBIT,2024-10-31 23:06:44.773889
0d96983d-f3fe-4454-8bf1-f036d72322da,286000.00,CREDIT,2024-11-03 23:56:10.773889
7118dabc-662b-463e-a973-0fda8ed9d7d2,185000.00,DEBIT,2024-10-28 14:58:36.773889
739d06c1-0148-4cce-b663-5f7334a2590e,660000.00,DEBIT,2024-10-28 12:32:48.773889
9597d374-c246-4768-91be-320defd9155b,652000.00,DEBIT,2024-10-30 21:13:35.773889
b018d376-9888-4e74-954d-60e24d020356,898000.00,DEBIT,2024-10-30 20:59:22.773889
137cc44d-9995-4c9d-859d-ca0f7bcc648a,999000.00,DEBIT,2024-10-30 20:58:35.773889
68515e50-4963-4acc-9d6e-1a2655521e33,842000.00,DEBIT,2024-10-28 14:36:39.773889
e5eee922-7492-491c-97da-716de4f8e524,573000.00,CREDIT,2024-10-29 22:07:24.773889
ee444932-7c7f-4c3d-bf93-5e97b0d5f1b6,775000.00,CREDIT,2024-10-28 08:43:11.773889
6988aa4f-6904-40a4-8601-10206cfb6764,296000.00,DEBIT,2024-10-31 00:09:41.773889
d07dab7e-f846-45ac-9927-27c07890e371,584000.00,CREDIT,2024-10-30 04:54:14.773889
8ce0916e-d7c8-49e5-9d25-b85f20a6c7fd,265000.00,CREDIT,2024-10-30 18:16:10.773889
f9618d91-7f8a-49ac-9ebc-c525238e3161,931000.00,CREDIT,2024-10-30 08:20:25.773889
6eadc6ce-9553-4c6f-bb8f-35e06a659520,274000.00,CREDIT,2024-10-31 23:20:36.773889
5e3c73ec-51ee-42f9-bdb6-a27d9e0f6334,81000.00,DEBIT,2024-10-31 09:17:10.773889
5c35995a-b4c8-4912-9f3f-78eaf6bdd955,166000.00,CREDIT,2024-10-28 18:48:54.773889
87443a61-5bb1-4b5d-a438-9ab39dc259c9,381000.00,DEBIT,2024-10-30 10:53:14.773889
b9f435f4-36b2-435d-8478-528564c48301,957000.00,DEBIT,2024-10-28 03:59:24.773889
7df4a36f-0dde-420e-a446-ece18f85b7bb,80000.00,CREDIT,2024-11-01 14:50:19.773889
760b56e3-410a-4a23-bb3d-eff8d6abf17a,213000.00,DEBIT,2024-11-01 20:13:44.773889
e88ee0d4-c117-44bc-9613-2b2fe9439d47,330000.00,CREDIT,2024-10-30 07:04:42.773889
3cc54051-50ab-4a0b-957f-c34fdb8e63fe,711000.00,DEBIT,2024-11-03 00:51:09.773889
4a748393-dde6-415d-bd0e-b206fd1e67b6,635000.00,DEBIT,2024-10-31 00:58:41.773889
25dbe829-986a-42d2-b8aa-21cd844516d2,672000.00,DEBIT,2024-10-30 03:51:36.773889
ad1453a1-3a52-4a3f-b778-82f797e1d168,855000.00,DEBIT,2024-10-29 14:25:13.773889
e052b6ca-7efb-4377-8d29-7a4861ac5124,740000.00,DEBIT,2024-10-31 11:26:51.773889
4ee97655-250f-44f7-bf40-ef110ec4d685,586000.00,CREDIT,2024-11-02 20:36:08.773889
ddffe781-fd6c-4649-a7a4-abca26d08ea6,662000.00,CREDIT,2024-11-02 23:34:06.773889
c93c3468-f9c1-4e8a-9d7f-f69855a3d987,269000.00,DEBIT,2024-11-03 21:19:49.773889
5caef51a-faad-4e95-8fca-fecfa76fe6fb,379000.00,CREDIT,2024-11-03 13:03:04.773889
842460eb-4a6e-460a-9eb4-5fd400343dac,315000.00,CREDIT,2024-10-28 13:54:42.773889
58493a19-4fea-4c10-990d-cbce33e11781,207000.00,DEBIT,2024-10-30 05:06:32.773889
40362d38-2504-4aa4-97d2-072e73a53900,335000.00,DEBIT,2024-10-29 12:10:21.773889
c07ca743-c05f-45f1-8442-0f4ff12c5d80,677000.00,DEBIT,2024-11-01 04:57:39.773889
f3464613-3d8b-46b5-b198-b1463bde13a1,691000.00,CREDIT,2024-10-31 21:18:26.773889
5579f764-579d-4a9e-bb86-7a0ab97a9957,952000.00,DEBIT,2024-10-30 02:41:19.773889
370d3881-26c8-4ce8-bfc0-be377074d8dc,520000.00,CREDIT,2024-11-03 08:11:01.773889
524b6382-68af-4dee-954f-2c3cb80cbe41,329000.00,CREDIT,2024-10-29 05:55:59.773889
9695a711-d62a-4179-9255-3a7373451fa0,749000.00,CREDIT,2024-10-28 18:56:32.773889
9c84e8cf-3f40-4230-b68e-e4b5247977ee,63000.00,DEBIT,2024-11-03 23:57:10.773889
55d9c1a7-9d3a-4fed-84d6-6a94fb0dbd3e,666000.00,CREDIT,2024-11-03 04:37:12.773889
f6a12dc9-2275-47ec-b82e-753ff4ff57b6,426000.00,CREDIT,2024-11-02 22:14:04.773889
eac13460-ab0d-421b-9bdc-755832b2e642,928000.00,CREDIT,2024-11-02 03:06:37.773889
3a5f0120-7b82-4147-8436-56e836f8c53a,2000.00,CREDIT,2024-10-28 03:46:58.773889
97826f17-8cb9-4917-b7c9-41f8f1db86e5,358000.00,DEBIT,2024-10-31 11:43:59.773889
13bffaeb-5f56-49c0-899e-ad3023b8dc5b,650000.00,CREDIT,2024-10-31 12:44:18.773889
d8591108-6a11-49a5-9c60-1862b2afe95f,215000.00,DEBIT,2024-11-02 06:08:38.773889
697899b5-6119-4b3f-8213-c79ee462d41c,467000.00,CREDIT,2024-10-29 22:22:24.773889
abfd8d3c-77bc-4498-8040-639e9527cffc,144000.00,CREDIT,2024-11-02 12:56:41.773889
d82dec07-f052-439f-9d4b-074f38e69a82,953000.00,DEBIT,2024-10-31 05:53:07.773889
d1d840bb-75fd-47e1-881a-f73bf691326c,566000.00,DEBIT,2024-10-31 17:19:29.773889
3b7adb53-d336-4647-b4f3-15c521fa170b,466000.00,DEBIT,2024-11-01 19:20:39.773889
cf36f7aa-8c2e-4416-a002-3e595bb5f632,814000.00,DEBIT,2024-11-01 09:21:58.773889
ad63475e-2736-4199-ba24-b4ba94e8acc3,673000.00,DEBIT,2024-10-30 23:59:09.773889
fd72c09b-1d12-4b6a-b8f4-252f8150e9ad,141000.00,CREDIT,2024-10-28 11:15:59.773889
d5c9ca96-b73b-47ea-becd-e6fbc66b79f4,739000.00,DEBIT,2024-10-30 22:36:33.773889
84ef18c3-c799-4189-aeba-1116a757aa6e,704000.00,CREDIT,2024-10-31 17:15:21.773889
8c1737f5-96ee-4755-bde5-8f930e1847dc,417000.00,CREDIT,2024-10-29 23:14:13.773889
e9414dbe-2101-44d2-ad51-83a4a08f92b3,325000.00,DEBIT,2024-11-03 02:02:04.773889
4ccb56ae-bf30-46a7-83ce-94fe2ef0359d,34000.00,CREDIT,2024-11-03 22:45:20.773889
0cbb4f0c-e16b-4f4d-aa18-0cdb69f54bea,751000.00,DEBIT,2024-11-01 02:53:50.773889
1153e7c5-cabd-4b12-b4c8-6a6fffb5d815,676000.00,CREDIT,2024-11-03 08:08:59.773889
c38e938c-77d5-42fb-9edf-b38adb0704e9,381000.00,CREDIT,2024-10-31 08:09:15.773889
a802438e-97c5-43da-bbaa-8a7561472267,45000.00,CREDIT,2024-10-29 00:04:27.773889
89ec0bc3-05aa-4ebe-a831-765ef897771d,60000.00,CREDIT,2024-10-29 03:00:17.773889
bec6db2c-82e4-4134-91fc-e7f6fe8aff43,382000.00,DEBIT,2024-10-28 16:35:17.773889
d2d58ff4-4cf6-4334-9dfd-7a69364a33d5,48000.00,CREDIT,2024-11-02 14:24:10.773889
82db4611-0ce2-4e3b-b797-26139509cbf3,283000.00,DEBIT,2024-10-31 03:38:40.773889
e798934d-7573-4eb4-97bc-c45cc60220e1,40000.00,DEBIT,2024-10-28 07:47:07.773889
605f29c5-21d2-4e3a-a5c9-853c7dddb914,690000.00,DEBIT,2024-11-03 17:52:21.773889
22e5a078-1494-4938-86fb-f2f4a3ceed3f,110000.00,CREDIT,2024-10-31 07:20:42.773889
8f72700c-6257-4be0-9d68-e62098a06a96,683000.00,CREDIT,2024-11-03 13:44:54.773889
953d30d0-ce3d-48a3-a921-52b3b0a5038e,75000.00,DEBIT,2024-11-02 20:03:10.773889
d6d5fc3e-1d0e-4d4b-b736-e59dfc3c7e8d,78000.00,CREDIT,2024-11-03 23:18:55.773889
d5557ead-6cd8-4bb1-adc6-d5a462ba06fc,204000.00,DEBIT,2024-10-28 21:36:49.773889
ed0a34d7-6f20-4b7c-b70f-82cd5c4283e9,344000.00,CREDIT,2024-10-30 21:36:57.773889
e97f4aec-520a-478c-bb8c-ee5a160dbe5d,87000.00,CREDIT,2024-10-31 03:31:28.773889
758a641c-fbc9-43b4-ba32-7dd5308de7b0,682000.00,DEBIT,2024-11-03 22:37:33.773889
78fadccf-5bcf-4906-a8ce-60c4f754da03,927000.00,DEBIT,2024-11-02 12:15:36.773889
2e408d0f-ad6b-4caa-97a7-df97fb22fa52,101000.00,CREDIT,2024-10-30 18:22:50.773889
7cc845c4-6a22-4aa5-a0ec-fa2bca5b821f,758000.00,DEBIT,2024-10-29 18:19:15.773889
7e9413b2-0f5e-47db-8739-84d738608dc7,763000.00,DEBIT,2024-10-29 21:18:47.773889
d5adcbd4-ea49-4e34-8fe7-f606c9cae161,669000.00,DEBIT,2024-11-01 05:26:23.773889
40c6bd3a-cc66-44da-98a4-dec753d3f8b7,970000.00,DEBIT,2024-10-31 07:28:41.773889
0e7599b4-6b34-45c4-abc2-64f857fb929f,590000.00,CREDIT,2024-10-28 08:55:58.773889
0b206168-f041-4c39-8e53-28fd646f44bb,139000.00,CREDIT,2024-10-31 18:32:15.773889
00561630-6836-40e6-bc65-d5b3b91cd9ef,306000.00,DEBIT,2024-10-30 13:23:23.773889
ab76dcfa-28c2-4ac2-adfc-fcb5d1a0d2a1,693000.00,DEBIT,2024-11-01 03:31:43.773889
08b7d61e-88c2-4a09-9117-0dd10f3b9f83,958000.00,DEBIT,2024-10-30 22:56:09.773889
ccf24cfe-de2c-4f39-a08b-da170d176108,315000.00,CREDIT,2024-10-29 11:34:46.773889
b23f2eda-050e-4cfd-8369-20308f77d5f6,901000.00,CREDIT,2024-10-28 23:29:08.773889
f12314e1-68f5-4463-8a25-77b9e8031b22,496000.00,DEBIT,2024-11-02 18:06:43.773889
76c938af-6322-4881-8416-4c05648ddec6,729000.00,DEBIT,2024-10-31 23:13:03.773889
feaaf927-95ea-46eb-9052-8ca2bc094699,462000.00,DEBIT,2024-10-31 19:40:55.773889
afd248d3-9779-4852-9002-e30bfe1fbbf7,731000.00,CREDIT,2024-10-29 16:17:09.773889
1b37120c-908f-4e14-a989-e59427213847,791000.00,CREDIT,2024-11-01 14:13:15.773889
72abf700-85c9-4958-8049-45bb25653cd6,641000.00,CREDIT,2024-11-01 04:14:27.773889
38a0a36c-ab8a-4f59-8a51-29f600bd7e33,803000.00,DEBIT,2024-10-30 03:07:33.773889
51bedeef-af16-4996-9ad1-16fc3ac20b21,292000.00,CREDIT,2024-11-01 21:41:17.773889
d6ff4ae8-0102-454b-a500-29e48c1aafd9,306000.00,CREDIT,2024-10-28 09:47:09.773889
2bfc2ff3-b3d7-461d-abff-333ed4c90148,457000.00,DEBIT,2024-11-02 21:39:54.773889
31a77258-1674-456f-b09e-7b73a822b6bb,236000.00,DEBIT,2024-11-03 11:53:25.773889
c9d26ad3-0e5c-46e2-8e95-3aa038169cdc,739000.00,DEBIT,2024-10-29 12:51:08.773889
2ebf6b99-b1b1-4e4f-90a3-5a0ab7c9be4a,23000.00,DEBIT,2024-10-28 23:06:58.773889
05535eba-041f-4a52-a28d-59ef6b1627f2,728000.00,CREDIT,2024-10-29 01:34:13.773889
d181ba21-97c0-4cd4-a8d6-4b8b8dba7ede,399000.00,DEBIT,2024-10-30 00:26:41.773889
2d347bdb-0452-4901-8a0f-0c3f32d3e25c,84000.00,DEBIT,2024-10-30 11:39:21.773889
d5c50564-ade6-4b2a-9611-427ee3964091,654000.00,CREDIT,2024-11-03 00:20:49.773889
7cf9c0cd-d84d-41a2-a717-20ee51bf05eb,771000.00,DEBIT,2024-10-31 08:09:57.773889
4f66370f-7d42-430e-937e-e3f0efa5ee0c,769000.00,DEBIT,2024-10-28 21:04:07.773889
9daf65f2-9f24-49e9-a03c-142910d30b57,45000.00,CREDIT,2024-10-31 00:44:00.773889
921140e8-874e-4934-9a5a-c7b16150c4ce,93000.00,CREDIT,2024-10-28 21:43:47.773889
4dc0d734-37df-4fa3-bc87-773865ebff2b,911000.00,DEBIT,2024-11-01 04:35:56.773889
fc4add75-d8f8-40ee-b132-30a1cdd01f61,982000.00,DEBIT,2024-11-02 08:58:47.773889
504cfcd4-6892-4ddc-8079-956ccde08189,964000.00,CREDIT,2024-11-02 01:59:24.773889
c91bd6d9-7ece-441c-8ab2-3b26a5859f54,64000.00,CREDIT,2024-11-03 08:35:30.773889
4271873f-7e00-45a2-bf99-c356ed37fab4,599000.00,CREDIT,2024-11-03 10:44:30.773889
eeb6166f-84c9-4d76-9622-1a2f1a6e5217,788000.00,DEBIT,2024-11-01 08:02:16.773889
b416c4c8-e8c2-45e3-a7ef-a37edff61496,85000.00,CREDIT,2024-10-28 17:47:12.773889
dc9af8d6-fa24-4091-9842-11289684eaf7,204000.00,DEBIT,2024-11-02 11:53:21.773889
534062ae-06e7-444e-a20f-72003e5ff566,80000.00,DEBIT,2024-10-31 13:01:31.773889
62d52fbe-d0e6-4c8b-8dd9-4c1007f08760,285000.00,CREDIT,2024-11-02 09:16:37.773889
873a2c30-cd32-4369-a563-15fe2a4382b0,207000.00,DEBIT,2024-10-28 07:00:17.773889
bd21d769-81e2-44c2-afc8-68e5f1fecf5d,705000.00,DEBIT,2024-10-28 13:47:57.773889
28db7277-8414-423d-9a30-859eaacabe91,257000.00,CREDIT,2024-10-28 19:11:01.773889
94d5540c-bd16-4a29-947a-f520671d8afc,265000.00,CREDIT,2024-11-03 03:43:39.773889
ee98f464-a8d1-4e3f-b81c-f6938ac3bccb,150000.00,CREDIT,2024-10-31 20:20:12.773889
ae3bd3e4-4ee0-4af3-8468-83e4ebb86458,523000.00,CREDIT,2024-11-02 20:59:20.773889
de2ffd41-bb75-427b-9302-2444659505cb,402000.00,CREDIT,2024-10-30 16:41:37.773889
80ee7ca3-9867-47e3-a20c-c277cae580a2,762000.00,DEBIT,2024-10-28 11:10:38.773889
e0810099-e69d-4553-95ff-6874e02cbcf7,279000.00,DEBIT,2024-11-01 00:49:33.773889
7645bdb1-7e0b-44ec-9ab6-4c7cad591fe0,369000.00,CREDIT,2024-10-28 12:55:40.773889
07da6d54-c5ee-463f-8544-974449f1c932,448000.00,CREDIT,2024-10-29 03:46:13.773889
fc72e1ed-7695-4a6d-9c78-a1cae81e0dfb,746000.00,DEBIT,2024-10-29 00:38:31.773889
45f1aa94-1485-42f1-a627-1758087507e5,640000.00,CREDIT,2024-10-28 19:33:21.773889
2e590ebc-5b4b-4c3a-a904-eb68b918c724,704000.00,CREDIT,2024-11-02 00:54:39.773889
70bf612f-810f-4b4e-ab0e-b2f167d16f7e,541000.00,CREDIT,2024-10-28 20:59:22.773889
3f542f96-f9b8-4f17-a6df-07a8cc635839,247000.00,DEBIT,2024-10-28 15:51:51.773889
0dc65031-8a7d-4b7f-97cc-b4055366d978,34000.00,CREDIT,2024-11-01 02:08:35.773889
02515da9-9530-4a36-9780-2df4ef053c96,320000.00,DEBIT,2024-10-30 01:20:44.773889
47081062-3847-4c71-ac58-3aa46f2475c1,397000.00,DEBIT,2024-11-03 19:03:56.773889
7e19cb12-12eb-4d0c-9486-2777da7a78eb,475000.00,DEBIT,2024-10-30 14:13:14.773889
6273695b-f61d-4c7d-b88b-ecd15f46aaf6,739000.00,DEBIT,2024-10-29 06:57:51.773889
445dfc1f-fd02-4c06-99d4-3a68eef24f7d,635000.00,CREDIT,2024-11-02 21:23:55.773889
ec1d775d-054c-49ce-a074-63888a352638,105000.00,CREDIT,2024-11-01 12:35:48.773889
215938f0-68de-40a7-a704-bde5d6f8a9cc,594000.00,CREDIT,2024-10-29 09:37:22.773889
e3bcb30f-9c2b-437b-bd59-9bfb3a8ef965,138000.00,CREDIT,2024-10-31 06:07:17.773889
4136ccbe-8c2d-46ba-9490-ca7fcd486c3d,926000.00,DEBIT,2024-11-01 19:22:49.773889
d209a7a4-7b5a-4257-9321-d15a2fe79e51,278000.00,CREDIT,2024-11-01 15:24:18.773889
8ad3cc9e-e64a-4707-ae3a-4c67f53297c2,247000.00,DEBIT,2024-10-29 17:06:46.773889
80375b0f-a83d-438c-862e-7f2c0020e20e,829000.00,CREDIT,2024-10-28 13:47:22.773889
4413ccb7-9071-41f4-a6f2-cd2aea18943d,688000.00,DEBIT,2024-11-01 18:52:04.773889
46e2f473-77a2-4c34-bb8b-8402a183c44c,958000.00,CREDIT,2024-10-28 20:08:45.773889
cdf56681-1312-4e8c-a4c5-1462dc0d071e,329000.00,DEBIT,2024-11-01 09:37:46.773889
858ec8af-eaf6-4c37-baf3-7424447e7a04,814000.00,CREDIT,2024-10-30 06:39:52.773889
7dde7f79-9475-4dd8-b37d-860a134a256c,991000.00,DEBIT,2024-10-30 15:19:15.773889
6541e07e-73bd-48bb-b814-2cc4880b8b71,58000.00,CREDIT,2024-10-28 05:50:50.773889
690e61c3-98dc-47e7-8a6d-2b63ae0308bf,448000.00,DEBIT,2024-11-01 12:08:05.773889
90b5e3f4-b49a-4397-910c-2341ad529c04,389000.00,CREDIT,2024-11-01 23:30:58.773889
1f0368e9-7dd0-4d17-bc64-63be569b46aa,612000.00,CREDIT,2024-10-29 05:31:30.773889
edfbd3cc-f688-4354-b6f1-9a747326741a,913000.00,DEBIT,2024-10-28 23:37:35.773889
47f58f34-62bb-4141-a0d6-1d0322a4e314,927000.00,DEBIT,2024-10-28 15:06:58.773889
abf5ba67-a0bb-4baf-befc-af43be25be10,217000.00,DEBIT,2024-10-30 09:10:23.773889
7a542c51-a416-442c-a1cc-3969bfa8355a,907000.00,DEBIT,2024-10-28 10:00:00.773889
77493426-d603-46f2-99d2-57408c6c0349,889000.00,CREDIT,2024-11-03 23:28:55.773889
be182279-832b-4038-b251-c2f6b139fd99,277000.00,CREDIT,2024-10-29 17:35:24.773889
5aaac2bb-0635-42f3-b034-3d59f8fe869d,187000.00,DEBIT,2024-11-02 22:32:03.773889
a5d0cb0b-b176-4c82-bebb-c2b3329dd340,666000.00,DEBIT,2024-11-03 15:02:46.773889
d75c58af-a333-4f26-b76f-f865ef36c771,354000.00,CREDIT,2024-10-30 04:56:26.773889
54530c7d-ec67-4eef-8c9f-7ebc689a1ef6,408000.00,DEBIT,2024-11-02 09:36:44.773889
2b029b63-d5f5-46ed-b15a-492c7d8abf32,516000.00,CREDIT,2024-11-03 10:59:58.773889
f9331785-5904-4b8f-8b5e-598de239725f,116000.00,CREDIT,2024-10-30 10:18:05.773889
44a3535f-873f-4204-a84e-672decacabd9,864000.00,DEBIT,2024-10-30 02:56:40.773889
10525407-a663-4991-bfa3-e6efe94494d7,988000.00,DEBIT,2024-11-02 01:52:41.773889
0e21efb2-ab0d-4947-9b28-5069e13ec890,455000.00,CREDIT,2024-10-28 14:38:55.773889
ffa212fd-63af-4ff3-ac1c-e9dee1d875e8,731000.00,CREDIT,2024-10-30 19:18:57.773889
f024b397-327b-48a3-b61e-c48ed1303bca,952000.00,DEBIT,2024-11-01 02:20:56.773889
18c70287-d874-4ffb-9f00-29120b58aa5f,344000.00,CREDIT,2024-11-02 17:52:59.773889
7bcc320a-24f1-4e31-be06-65052c805311,72000.00,CREDIT,2024-11-03 11:46:37.773889
e21f45c3-b8ba-4b68-8ed5-f8f4ef5b1c5f,430000.00,CREDIT,2024-11-02 08:11:45.773889
50495af2-9a60-4518-a1c9-d0221e6d6616,937000.00,DEBIT,2024-11-01 03:33:28.773889
dc297f7d-8dd9-4fa7-b67c-28cc11fb10b7,577000.00,CREDIT,2024-10-29 21:13:42.773889
b1386ef6-ccb7-4f3c-92c5-6532185eecf9,593000.00,CREDIT,2024-10-29 12:10:07.773889
ff6e64b5-2ce9-45e7-a218-b7204343a96b,865000.00,DEBIT,2024-10-28 04:19:33.773889
0c3e925b-cfad-4818-a22d-915cd5d2fa47,113000.00,DEBIT,2024-10-28 17:47:26.773889
6148198e-dd89-470a-ba14-176b7ae2b47b,783000.00,CREDIT,2024-10-30 12:19:46.773889
bc87d213-bcce-4d88-b28a-f42666f59f63,963000.00,CREDIT,2024-10-30 19:31:39.773889
27eb1e3c-588c-487c-97b8-641f8796e27a,539000.00,CREDIT,2024-11-02 14:02:57.773889
13019af2-7ecf-436c-8030-dcd408670e33,22000.00,DEBIT,2024-10-29 15:12:15.773889
c0b11f96-8bfd-43de-ac9e-0ee6895f8e6e,146000.00,CREDIT,2024-11-03 18:52:45.773889
b4858bd0-f44e-475a-8c1e-f46ee70a0205,350000.00,CREDIT,2024-10-30 10:17:40.773889
e4d24459-b5bd-4daa-ba89-ee6b6ae86a50,698000.00,CREDIT,2024-10-28 21:14:10.773889
346b17d2-670a-437f-a836-a03fa47ed241,616000.00,CREDIT,2024-10-30 12:01:09.773889
1238ddd0-9796-4c67-a086-a4bb65880680,691000.00,DEBIT,2024-10-31 12:03:49.773889
ccd37629-6d19-403c-a3e9-253575553988,717000.00,CREDIT,2024-10-30 00:08:59.773889
60a49584-acbb-47d5-92e6-e093cfa5da68,218000.00,DEBIT,2024-10-29 15:47:52.773889
4c72ad52-9c68-41e4-aa3f-7d3e26c21853,725000.00,DEBIT,2024-11-01 18:46:10.773889
528b154e-1745-48a8-9542-3564767aebfa,615000.00,DEBIT,2024-10-29 13:36:12.773889
072179ed-d8dc-4a72-a321-10901f3e0970,347000.00,DEBIT,2024-10-28 20:45:13.773889
cfc594af-82bc-437d-8010-715aa3f8d31f,808000.00,DEBIT,2024-10-31 13:19:56.773889
125a1c5c-0bd5-4800-ad31-e1a83d77cd0a,409000.00,CREDIT,2024-11-03 01:42:50.773889
be94de7f-9e6c-4d88-a7b5-9e0a01d8f7f6,913000.00,DEBIT,2024-10-31 11:25:44.773889
f2a05ec6-7d34-49bf-bef5-d67c1a732ba7,812000.00,CREDIT,2024-10-30 20:25:16.773889
31104274-30ed-42ea-8959-a0a1583c6bda,502000.00,CREDIT,2024-11-03 13:53:31.773889
4cba5f79-ffd0-4a9a-9891-84fcbc6b0a3b,591000.00,CREDIT,2024-10-29 14:00:10.773889
7077035d-022a-44f9-855c-53776702b30e,752000.00,DEBIT,2024-11-03 13:54:13.773889
00744aa0-c632-488e-9451-154c5eab83f7,954000.00,DEBIT,2024-11-03 16:52:21.773889
947761c2-d125-4d63-987f-86c0895778f7,744000.00,CREDIT,2024-10-30 14:52:40.773889
cebc04a7-0c2e-493a-a1d4-54ecc53d2146,358000.00,CREDIT,2024-10-31 16:09:13.773889
2d32520f-b6b5-4b7c-8e55-9ee5ba7bde3d,602000.00,CREDIT,2024-10-29 02:51:20.773889
